player_id,name,matches,strike rate in all matches combined,Total Runs Scored in all matches combined,no. of fours,no. of sixes,highest runs scored in a match,Balls Played till now,no. of dot_balls,maiden_overs,run conceded,Average Economy Rate,no. of wickets,no. of balls thrown,highest wickets taken in a match,total centuries,total halfcenturies,total catches,total stumps,total direct_runouts,total indirect_runouts,total avg fp
1c366af1,E Batkhuyag,4,34.582,6,1,0,4,13,5,0,38,0.0,1,23,1,0,0,0,0,0,0,9.5
f75d4a8d,T Batjargal,2,50.0,1,0,0,1,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.5
a5bdacc3,Mohamed Miuvaan,2,0.0,0,0,0,0,1,10,0,32,8.0,0,24,0,0,0,0,0,0,1,7.0
216697bf,Mabsar Abdulla,2,52.38,11,0,0,11,21,0,0,0,0.0,0,0,0,0,0,1,0,0,0,7.5
050bdc77,Azin Rafeeg,1,40.0,2,0,0,2,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2.0
be24ead0,Ramandeep Singh,2,250.0,15,1,1,15,6,4,0,42,0.0,1,20,1,0,0,1,0,0,0,28.0
07e5bda2,L Monanthane,3,35.947,11,0,0,7,29,18,0,46,6.39,1,42,1,0,0,0,0,0,0,21.333
f8279d15,Sajid Patel,4,71.363,53,7,0,42,59,0,0,1,0.0,0,0,0,0,0,0,0,0,0,21.25
456884dd,LJ Leokaoke,3,32.457,10,0,0,6,30,21,0,55,7.083,1,54,1,0,0,0,0,0,0,18.0
bc69a6d3,PK Ananya,4,,19,1,1,18,19,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.25
3c13fc3b,E Frimpong,4,,6,1,0,6,4,41,1,31,3.458,4,60,3,0,0,0,0,0,0,52.25
c9729534,H Kinga,3,0.0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1.333
3bc18521,VF Bomnyuy,5,,4,0,0,4,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.8
5934e1b2,Y Konate,5,25.616,16,2,0,11,41,4,0,16,0.0,0,18,0,0,0,0,0,0,0,3.6
089ebf89,K Juma,3,,0,0,0,0,1,44,0,39,3.417,6,66,3,0,0,0,0,0,0,84.667
6d5e66b1,Muhammad Zafar Khan,4,157.795,52,12,0,24,39,0,0,0,0.0,0,0,0,0,0,0,0,0,0,24.0
bc304f82,A Nimaga,3,84.723,11,1,0,7,13,0,0,0,0.0,0,0,0,0,0,1,0,0,0,7.667
073126d6,LS Barkania,4,,9,0,0,9,16,38,0,33,3.113,7,60,4,0,0,1,0,0,0,75.0
b6004a31,Mohamed Fadiga,1,0.0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0
6bd0d89e,B Mejaro,2,14.285,2,0,0,2,9,9,0,30,7.5,1,24,1,0,0,0,0,0,0,21.0
be48d2e5,SYS Assegon,3,3.57,1,0,0,1,18,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.333
af42d9f2,K Thuchila,2,,0,0,0,0,1,18,1,38,5.75,1,36,1,0,0,0,0,0,0,30.5
8d4a236d,AD Fofana,3,38.46,3,0,0,2,18,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1.667
9d6cba1d,TJ Ramphoma,2,41.665,5,0,0,5,8,4,0,0,0.0,1,4,1,0,0,0,0,0,0,21.0
a671e99e,D Berthe,2,0.0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0
02888f23,A Donovan,3,20.835,2,0,0,1,10,8,0,31,8.0,0,24,0,0,0,0,0,0,0,4.0
8069f81f,J Tuffin,7,93.929,95,4,0,32,106,63,0,120,5.735,8,120,4,0,0,0,0,0,0,61.714
5f5efae1,N Tanner,7,75.227,116,3,3,29,141,10,0,40,8.5,2,30,2,0,0,3,0,0,1,35.715
a6cbe67b,Rhys Burinaga,7,79.185,34,1,0,9,47,5,0,9,0.0,1,13,1,0,0,4,0,0,1,15.714
b04e6811,S Pitabeddara,3,,2,0,0,2,4,2,0,34,0.0,0,18,0,0,0,2,0,0,0,5.333
4551ed03,Fazil Muhammad,5,,29,1,0,15,43,31,0,102,8.118,5,83,4,0,0,1,0,0,0,46.6
bf60e1d2,BI Dilruksha,5,61.58,63,3,0,24,93,0,0,0,0.0,0,0,0,0,0,2,4,0,0,26.6
68f24545,S Maduranga,6,72.817,46,3,1,14,77,27,0,98,7.335,2,78,2,0,0,0,0,0,1,24.167
b9b194d6,Altaf Gill,3,,4,0,0,3,18,11,0,59,8.723,2,42,1,0,0,4,0,0,0,37.667
a07c24ea,F Pieters,1,0.0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0
3847ec84,JI de Villiers,2,0.0,1,0,0,1,3,1,0,45,15.0,0,18,0,0,0,0,0,0,0,-3.0
96f5b685,AA Paradkar,4,122.5,16,2,0,10,13,20,0,71,8.277,4,54,3,0,0,0,0,0,0,39.5
f93b43dd,SK Patel,2,96.155,35,2,0,24,37,0,0,0,0.0,0,0,0,0,0,0,0,0,0,21.5
9c1b1f4b,A Desai,1,,0,0,0,0,0,5,0,22,11.0,0,12,0,0,0,1,0,0,0,11.0
61928851,Utkarsh Srivastava,2,112.5,9,1,0,9,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.5
e9e37173,A Busing-Volschenk,1,0.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,2,0,0,0,14.0
9e76cdb3,Ansh Patel,1,,0,0,0,0,0,3,0,11,11.0,0,6,0,0,0,0,0,0,0,3.0
8399a7af,R Dhakal,6,100.0,1,0,0,1,1,52,0,162,7.763,6,126,2,0,0,4,0,0,0,41.167
c4bc3b59,D Khanal,3,82.407,31,4,1,18,35,0,0,0,0.0,0,0,0,0,0,2,0,0,0,23.0
0b7b78c6,Hammad Mirza,11,102.784,166,10,7,62,132,0,0,0,0.0,0,0,0,0,1,5,1,1,1,30.364
80de053e,B Siddharth,3,0.0,5,1,0,5,10,8,0,31,10.605,0,19,0,0,0,1,0,0,0,7.0
4175d211,SK Springer,2,,7,1,0,7,6,9,0,49,12.25,2,24,1,0,0,0,0,0,0,30.0
736123bb,DN Wellalage,4,,12,1,1,11,16,49,0,92,5.928,6,93,3,0,0,2,0,0,0,65.75
23d4170c,RW Hartley,2,18.18,4,0,0,4,14,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0
dcc76384,IC Simao,9,0.0,2,0,0,2,11,77,0,248,7.741,6,192,2,0,0,0,0,0,1,28.556
f6411545,LF Muller,9,104.5,197,20,6,57,171,22,0,50,8.562,3,42,1,0,1,6,0,0,0,52.89
b4c52f5f,G Oliveira,7,74.793,14,0,1,9,18,22,0,83,7.083,3,66,2,0,0,1,0,0,0,18.143
7143efc1,LK Sharma,1,71.43,10,2,0,10,14,7,0,29,9.67,1,18,1,0,0,0,0,0,0,50.0
a14b3bc0,Kawsar Khan,6,86.268,69,5,2,28,72,80,1,137,5.708,10,144,4,0,0,4,0,0,0,92.167
57c95c3c,LH Rodrigues,9,0.0,96,7,0,32,137,122,1,195,5.58,12,209,4,0,0,2,0,0,1,75.556
3f951265,R Galgalikar,2,50.0,18,1,0,18,20,10,0,9,3.0,3,18,3,0,0,1,0,0,0,69.5
e41dee27,W Maximo,9,63.844,99,9,0,25,147,0,0,0,0.0,0,0,0,0,0,0,0,0,0,13.222
a025c156,Muhammad Saleem,7,128.234,71,5,5,22,59,12,0,9,0.0,0,18,0,0,0,3,0,0,0,23.286
279d1dc1,Kalyan Manne,1,166.67,5,1,0,5,3,0,0,0,0.0,0,0,0,0,0,0,0,0,1,15.0
d8e48e1b,MFI Assuncao,9,82.991,63,5,2,29,67,0,0,20,0.0,0,6,0,0,0,3,0,0,1,13.889
0f06d3cd,G Caisley,6,28.063,16,2,0,11,37,0,0,0,0.0,0,0,0,0,0,1,0,0,0,4.0
5a8dc41e,Yasar Haroon,9,53.256,87,10,0,24,125,92,1,187,5.704,10,198,5,0,0,4,0,0,0,62.111
5992ef03,CC Machado,5,56.407,14,0,0,8,31,0,0,0,0.0,0,0,0,0,0,3,0,1,2,11.2
e48f748b,Abhilash Patil,1,42.86,12,0,0,12,28,0,0,0,0.0,0,0,0,0,0,1,0,0,0,14.0
596c60cf,Tshering Tashi,11,24.998,7,0,0,3,25,0,0,0,0.0,0,0,0,0,0,9,3,0,3,12.455
676aeb1b,D Dawa,5,66.665,3,0,0,2,7,34,0,107,8.082,6,84,3,0,0,1,0,0,0,41.8
c73c75f9,FFJ Heo,6,0.0,20,0,1,12,36,0,0,0,0.0,0,0,0,0,0,3,0,0,0,7.667
05ea0342,J Dzulfikar,10,69.578,83,8,1,25,122,5,0,16,8.0,0,12,0,0,0,3,0,0,2,15.6
d3d096f5,DGAPD Wiswi,5,47.223,6,0,0,3,13,13,0,39,7.75,1,30,1,0,0,0,0,0,1,10.0
ef6d6883,A Alexander,5,,5,0,0,3,8,14,0,24,5.215,2,27,2,0,0,2,0,0,2,21.8
1a597e24,HAG Madhushanka,2,,0,0,0,0,1,5,0,36,13.5,0,18,0,0,0,1,0,0,0,5.5
656fc15b,Jobayer Hossen,4,,17,2,0,10,23,38,0,108,7.625,9,84,5,0,0,0,0,0,0,80.5
90c734f8,T Horpinitch,4,54.88,34,5,0,13,62,0,0,0,0.0,0,0,0,0,0,2,0,0,0,14.5
c3de315d,EI Azine,1,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
3e6e9a5f,S Gill,6,264.35,93,5,7,47,52,61,0,79,4.7,4,96,2,0,0,1,0,1,0,65.667
a82e0db7,FFZ Nhaduate,5,53.432,18,1,0,8,35,0,0,0,0.0,0,0,0,0,0,5,1,0,0,13.6
eeb78e0a,D Gumyusenge,15,76.352,168,13,6,32,186,0,0,0,0.0,0,0,0,0,0,10,0,0,0,22.933
72bf5103,I Niyomugabo,10,90.851,200,18,3,59,176,0,0,0,0.0,0,0,0,0,1,3,0,0,2,34.4
69cbd850,M Mariyappan,3,36.19,18,1,0,16,28,0,0,0,0.0,0,0,0,0,0,2,0,0,1,14.0
882fd091,MF Manjate,4,,0,0,0,0,1,3,0,11,11.0,0,6,0,0,0,1,0,0,0,2.25
06b8bdb3,AM Rajpurohit,3,58.55,26,3,1,22,34,22,0,107,10.45,3,65,1,0,0,2,0,0,0,55.0
ca47f0fb,Asim Ashraf,3,56.99,42,5,0,19,75,22,0,116,11.113,0,60,0,0,0,0,0,0,0,23.333
e2b86f12,Shan Siddiqui,2,,4,1,0,4,3,9,0,32,8.0,0,24,0,0,0,0,0,0,0,9.5
063d0e83,B Jaye,1,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
4f6d5f87,N Gnanapragasam,1,0.0,0,0,0,0,3,8,0,8,4.0,0,12,0,0,0,1,0,0,0,20.0
6e80042d,Basiru Jaye,2,,6,1,0,6,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,5.0
a2f8e873,B Balala,3,56.667,9,0,0,6,18,11,0,27,7.165,1,24,1,0,0,1,0,0,0,16.333
60606200,Muzahir Raza,5,,14,2,0,8,7,37,0,140,9.784,6,90,3,0,0,0,0,0,0,47.0
a7a6c1c2,AR Odedara,4,44.423,28,3,0,14,36,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.5
3543e384,Hein Zin Aung,4,0.0,0,0,0,0,11,0,0,13,0.0,0,6,0,0,0,2,0,0,0,3.5
17f68661,RT Rubbi,2,35.715,11,0,0,9,28,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2.5
0544b8a9,SMHH Aung,1,0.0,0,0,0,0,1,1,0,17,17.0,1,6,1,0,0,0,0,0,0,32.0
54403333,N Salekar,6,89.303,101,4,1,33,111,63,0,156,6.958,8,132,2,0,0,4,0,0,1,74.667
395179e8,D Parashar,12,150.024,72,3,3,17,56,124,1,231,5.523,17,252,4,0,0,8,0,1,0,68.083
69997d9d,S Sankar,9,59.546,52,4,0,37,59,0,0,0,0.0,0,0,0,0,0,4,2,0,1,14.667
93a77ad4,M Chadha,6,105.605,169,15,4,44,155,34,0,146,9.266,8,96,2,0,0,3,0,0,1,88.5
32190239,NT Gireesh,6,,0,0,0,0,4,17,0,53,0.0,5,42,3,0,0,0,0,0,0,26.667
797ee165,SS Kang,11,,0,0,0,0,0,89,0,199,5.75,14,210,4,0,0,4,0,0,0,48.455
856dcfa8,A Nagarajan,4,,7,1,0,7,6,15,0,78,9.083,3,54,2,0,0,1,0,0,1,28.75
83b3a4eb,Mohammed Aslam,1,,0,0,0,0,0,13,0,20,5.0,3,24,3,0,0,0,0,0,0,112.0
cef52835,Owais Ahmed,1,,0,0,0,0,0,5,0,34,11.33,1,18,1,0,0,0,0,0,0,34.0
c1685e0e,Saud Syed Iqbal Ahmad,1,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
460fc0ba,Muhammad Salman,2,,0,0,0,0,0,6,0,24,9.0,0,18,0,0,0,0,0,0,0,4.0
ac64c2ef,Raghav Dhawan,11,102.83,125,11,4,27,121,4,0,26,0.0,1,12,1,0,0,5,0,0,0,23.455
eb3c3cca,SG Mangela,10,89.416,197,18,4,65,165,0,0,0,0.0,0,0,0,0,1,2,0,0,0,32.9
e1631e47,M Khojbariya,5,98.246,91,11,0,46,72,40,0,92,5.734,3,90,1,0,0,2,0,0,0,60.8
175937f6,R Sandeep,5,111.116,42,3,3,16,39,53,2,76,5.072,3,92,2,0,0,0,0,0,0,49.6
c6889eb6,M Kasselman,13,157.244,165,15,8,51,127,1,0,11,0.0,0,6,0,0,1,3,0,1,3,26.0
cacd240a,J Suleman,5,58.647,53,2,3,35,61,0,0,0,0.0,0,0,0,0,0,1,0,0,0,17.8
1c5c65d6,S Jele,5,,1,0,0,1,3,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1.4
253bc9d8,M Ibrahim,4,0.0,1,0,0,1,16,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0.75
7e665859,PK Dimitri,5,13.333,2,0,0,2,10,15,0,88,11.0,1,48,1,0,0,0,0,0,1,9.2
933b30c9,D Issiaka,5,0.0,4,0,0,2,37,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.8
096601c5,DKJ Claude,5,0.0,10,1,0,5,32,1,0,28,0.0,0,7,0,0,0,0,0,0,0,0.2
6770bccd,K Nagnama,2,7.145,1,0,0,1,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.5
e8cfd743,KMA Aziz,5,17.408,13,2,0,10,46,24,0,120,9.75,2,66,1,0,0,0,0,0,0,18.6
5e72608f,KY Wilfried,5,18.932,17,1,0,9,78,15,0,127,13.0,3,60,1,0,0,0,0,0,0,20.2
3a200eb2,MC Alex,5,42.692,8,1,0,5,25,12,0,85,28.167,0,49,0,0,0,0,0,0,0,3.6
3cb42681,OK Mohamed,5,36.85,20,2,0,10,59,0,0,0,0.0,0,0,0,0,0,1,0,0,0,3.2
f80bd415,LKW Ezechiel,4,0.0,4,0,0,4,25,12,0,115,13.083,0,54,0,0,0,0,0,0,0,-1.0
9ae09b37,QF Djakaridja,5,10.0,1,0,0,1,25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.6
5d9d83e6,D Young,5,66.665,18,2,1,13,21,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.0
740a5494,B Leo,4,0.0,0,0,0,0,1,36,0,110,7.312,5,82,2,0,0,0,0,0,0,43.75
84012d7f,J Essex,2,52.78,9,0,0,5,17,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4.5
11b785d6,J Thomas,5,41.665,7,0,0,6,15,21,0,41,0.0,1,42,1,0,0,0,0,0,0,12.6
e71f511e,Delroy Leo,3,,44,1,2,31,55,0,0,0,0.0,0,0,0,0,0,0,0,0,0,20.667
1f6f321d,AK Roger,3,0.0,7,1,0,4,32,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1.0
5d656f48,O Issouf,2,0.0,0,0,0,0,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0
ecd41f8c,J Yon,2,,5,0,0,5,5,22,2,15,6.375,4,30,4,0,0,0,0,0,0,98.5
391d8a48,Dane Leo,3,,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,2,0,0,0,4.667
a1cdd009,TW Dlamini,4,0.0,0,0,0,0,1,10,1,2,0.0,0,12,0,0,0,1,0,0,0,8.5
8a22e5f0,M Badenhorst,6,0.0,7,0,0,4,19,20,1,104,9.55,5,66,4,0,0,0,0,0,0,26.667
25f3c28e,I Komba,1,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
1d0afa06,BM Dlamini,1,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
730025e8,T Ramautar,5,33.712,6,0,0,2,23,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
420431c9,K Jaikaran,8,0.0,67,7,0,25,95,44,0,97,0.0,7,84,3,0,0,2,0,0,0,47.0
2fff8b43,AK Gokoel,8,19.765,22,1,0,14,63,79,0,167,6.394,11,163,3,0,0,5,0,0,0,60.75
f4f892a3,XSD Smith,8,103.547,110,7,5,57,85,92,0,126,5.281,9,162,3,0,1,1,0,1,0,74.625
d11e0c76,Sanjay Kumar Ahir,6,,10,0,0,4,17,33,0,70,7.417,2,66,1,0,0,0,0,0,0,18.167
8d913205,Vishaul Singh,8,53.671,70,2,0,30,105,13,0,42,8.335,2,30,1,0,0,3,0,0,0,20.125
9dba7a41,AAH Bhikari,5,,2,0,0,1,11,8,0,52,0.0,3,27,1,0,0,0,0,0,0,18.6
15322a7b,TA Dudnath,2,73.68,14,0,1,14,19,15,0,35,6.915,3,30,2,0,0,0,0,0,0,60.0
af3042f1,P Suman Bhai Ahir,4,0.0,11,1,0,10,18,0,0,0,0.0,0,0,0,0,0,2,0,0,2,10.25
da09ca26,Breeze Ahir,7,69.796,44,3,0,21,67,0,0,0,0.0,0,0,0,0,0,4,0,2,0,15.143
990f1424,YP Dayal,8,0.0,83,2,1,22,112,62,0,163,7.203,4,139,2,0,0,1,0,0,0,34.876
61650adb,YI Kachhalia,7,51.98,35,3,0,14,55,0,0,0,0.0,0,0,0,0,0,3,0,0,0,9.0
ce9ee68f,DK Dahyabhai Ahir,8,,34,1,0,12,46,70,1,113,5.821,6,132,3,0,0,0,0,0,0,39.0
3ec178e7,Sohel Ebrahim Desai,5,0.0,11,0,0,5,18,0,0,0,0.0,0,0,0,0,0,2,3,0,3,15.4
e05dd44b,V Shaw,7,58.4,52,4,2,22,70,11,0,23,0.0,2,25,1,0,0,1,0,0,1,24.143
3eb2a27b,V Hirlal,8,68.92,56,4,2,19,82,0,0,0,0.0,0,0,0,0,0,0,1,0,0,10.75
fd1041d2,Rudolph Fox,8,85.405,74,4,3,24,80,32,0,99,0.0,4,81,3,0,0,3,0,0,0,34.75
094ebfb6,R Avery,8,0.0,13,1,0,11,26,61,0,184,7.27,9,156,4,0,0,0,0,0,0,43.375
224a9f5e,DG Weakley,8,,30,1,1,20,45,104,1,155,5.607,8,173,2,0,0,1,0,1,0,53.0
b7873c81,E Duff,5,56.928,56,5,0,31,91,0,0,0,0.0,0,0,0,0,0,1,0,0,0,14.8
1e3da0b7,VRCF Poubel,2,0.0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0
d73891ad,PK Mohanarangam,7,0.0,58,4,1,27,74,81,1,80,3.907,12,136,4,0,0,5,0,1,1,86.429
6e974d8f,RK Singh,4,32.433,19,2,0,13,41,0,0,0,0.0,0,0,0,0,0,1,0,0,0,7.75
d05e9052,R Poojary,7,33.333,24,0,1,20,40,0,0,0,0.0,0,0,0,0,0,5,0,1,2,12.857
3377f988,Y Jasti,5,35.207,11,0,0,7,25,50,1,91,5.772,6,94,3,0,0,0,0,0,0,51.0
0474fd64,KB Patil,6,50.12,42,2,0,24,73,0,0,0,0.0,0,0,0,0,0,1,0,0,0,8.333
d1317833,A Oxley,7,73.736,116,6,0,31,156,0,0,0,0.0,0,0,0,0,0,2,0,0,0,23.429
0cea2730,J Pakeman,4,45.715,10,1,0,7,24,0,0,0,0.0,0,0,0,0,0,3,0,0,0,7.5
fd94c29f,L Bonner,7,74.663,123,10,5,70,98,95,1,128,4.587,15,167,5,0,1,4,0,0,0,117.286
15fe1668,O Casasola,7,0.0,71,6,0,25,120,3,0,15,0.0,0,12,0,0,0,2,0,0,0,13.715
f68bac56,B Lewis,5,55.557,3,0,0,2,8,45,0,75,6.4,5,78,2,0,0,0,0,0,1,39.8
c2123fd0,C Stephenson,4,0.0,3,0,0,2,15,0,0,0,0.0,0,0,0,0,0,3,0,0,2,9.25
01b0d0a4,J Proctor,4,,0,0,0,0,0,54,1,70,4.75,5,90,2,0,0,1,0,0,0,55.75
ae4d0b45,Jonte Smith,6,54.545,12,1,0,12,17,49,0,82,0.0,8,96,4,0,0,2,0,0,2,61.5
b471ff6c,K Fubler,7,,2,0,0,2,2,90,2,81,3.552,13,137,3,0,0,4,0,0,0,76.715
f91f59f3,K Hardat,7,73.723,50,7,0,26,57,0,0,0,0.0,0,0,0,0,0,1,2,0,1,16.0
3317dc7a,P Jayeshbhai Patel,4,0.0,42,6,0,20,64,0,0,0,0.0,0,0,0,0,0,0,0,0,2,17.5
a12672e0,J Baker,8,105.043,155,14,7,55,150,0,0,0,0.0,0,0,0,0,1,3,2,0,1,40.874
3595ad3b,S Foster,8,107.535,125,13,0,41,123,10,0,25,6.5,0,24,0,0,0,3,0,1,1,29.875
be37d889,R Walker,4,77.917,20,0,1,15,24,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.5
bbf5da29,Khandubhai Ahir,3,46.663,26,1,1,22,42,0,0,0,0.0,0,0,0,0,0,0,1,0,1,18.0
72caebdc,GI Gokoel,5,,11,1,0,9,27,6,0,41,10.333,0,24,0,0,0,2,0,0,0,5.8
28442755,RJ Ramjiawan,2,50.0,4,0,0,4,8,0,0,0,0.0,0,0,0,0,0,1,0,0,0,6.0
84ff65e5,J Pook,2,12.5,1,0,0,1,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.5
e21ef7ec,Ronald Ebanks,6,0.0,2,0,0,2,6,73,1,118,4.917,10,144,3,0,0,1,0,0,0,69.5
0b91b5d5,R Smith,4,,9,0,0,5,21,24,0,41,0.0,3,48,2,0,0,0,0,0,1,34.0
4e31ea36,Kristan Tillett,4,,8,0,0,4,19,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.5
835aa08f,R Jones,2,,7,0,0,7,9,6,0,19,9.5,0,12,0,0,0,0,0,0,0,6.5
aa867444,AD Dore,6,94.837,77,9,1,30,74,0,0,0,0.0,0,0,0,0,0,0,0,0,0,20.833
06907633,AR Nair,1,100.0,1,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.0
4e1b7998,Chare Smith,3,,0,0,0,0,1,34,0,41,4.307,1,54,1,0,0,2,0,0,0,32.333
58c0c30c,L Maximo,4,,14,0,0,6,38,0,0,0,0.0,0,0,0,0,0,2,2,0,1,12.5
5bebe726,J Gallimore,2,,11,1,0,11,11,0,0,21,0.0,0,6,0,0,0,0,0,0,0,7.5
e1846e12,T Mpatane,3,0.0,0,0,0,0,1,13,0,74,10.167,2,42,2,0,0,0,0,0,0,19.0
4fc115af,RJ Pierre,8,68.982,44,2,1,15,60,24,0,115,9.167,2,72,2,0,0,2,0,0,0,18.25
61763f48,Franz Bur,1,33.33,2,0,0,2,6,3,0,16,8.0,1,12,1,0,0,0,0,0,1,36.0
2e563be8,AR Perez Rivero,1,90.0,9,0,0,9,10,7,0,20,6.67,1,18,1,0,0,1,0,1,0,63.0
1fbc10cd,S Kruger,1,0.0,0,0,0,0,3,7,0,25,6.25,0,24,0,0,0,0,0,0,0,7.0
1636356e,Zuber Sunasara,1,14.29,1,0,0,1,7,0,0,2,6.0,0,2,0,0,0,0,0,0,0,1.0
9f2c6cd3,S Sarthak,9,108.815,44,2,1,26,39,50,0,123,0.0,11,112,4,0,0,2,0,0,1,49.666
b424d3d3,Muhammad Asim,5,96.752,159,20,3,63,107,17,0,102,8.734,3,63,2,0,2,1,0,0,0,75.8
10c158cc,K Sonavale,3,91.843,44,4,0,20,51,1,0,11,0.0,0,6,0,0,0,1,0,0,1,25.0
1a8f879b,Mujeeb-ur-Rehman,3,48.147,10,1,0,7,18,25,0,67,6.667,2,60,1,0,0,0,0,0,0,33.667
101b1180,V Shukla,8,121.535,190,17,7,52,130,0,0,0,0.0,0,0,0,0,1,1,1,1,1,46.25
d92d4f5e,Choudhry Md Imran,4,,2,0,0,2,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.0
7503149b,Nawazish Akhtar,4,,28,3,0,14,31,0,0,0,0.0,0,0,0,0,0,3,0,0,2,18.5
457e6a8e,Muhammed Basil,4,0.0,6,0,0,5,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.0
0348f9a5,TH Tector,1,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
f094e3b8,Muhammad Saqlain,4,,0,0,0,0,0,33,0,119,9.25,6,78,5,0,0,0,0,0,0,48.25
ae4a47d8,MP Ainsworth,4,50.0,13,0,0,10,26,18,0,47,0.0,1,34,1,0,0,2,0,0,0,17.0
945f5357,JN du Plooy,4,119.54,85,3,5,44,60,12,0,51,0.0,1,30,1,0,0,4,0,0,0,52.5
bed559c8,Sobu George,3,,53,4,2,27,41,1,0,19,19.0,0,6,0,0,0,1,0,0,0,33.333
b7621723,Muhammad Usman (3),4,120.503,71,3,4,35,57,0,0,0,0.0,0,0,0,0,0,0,0,0,0,29.75
56153e74,TV Valivarthi,4,75.727,15,0,1,10,27,0,0,0,0.0,0,0,0,0,0,3,0,0,1,11.25
ec4ae12d,Hamid Safi,4,,15,0,2,15,5,12,0,58,15.777,3,30,3,0,0,3,0,0,0,36.0
7f3f0c0d,Niyas Pullariyil,2,82.5,17,0,1,15,17,0,0,0,0.0,0,0,0,0,0,1,0,0,0,15.5
cc65e4a4,Arsalan Arif,4,75.0,23,0,0,19,27,0,0,0,0.0,0,0,0,0,0,1,0,0,5,15.25
b38a7890,J Ghelzai,3,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2.667
b85c0597,H Khogiyani,4,,12,1,1,11,8,39,0,105,6.958,3,90,2,0,0,0,0,0,1,37.5
5d7f4f74,CP Dowle,1,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
3f0e3504,P Ghosh,1,,0,0,0,0,0,2,0,9,9.0,0,6,0,0,0,0,0,0,0,2.0
5c2f10ed,Q Utmanzai,1,66.67,6,0,0,6,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.0
231daa19,Asif Shaikh,7,,0,0,0,0,2,55,0,155,6.903,5,138,2,0,0,0,0,0,1,30.286
552518ea,Ashish Gupta,2,46.035,15,1,1,14,25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,12.5
e88468b7,Mujibur Ali,3,82.89,26,2,0,12,33,3,0,11,0.0,0,6,0,0,0,1,0,0,0,13.667
7cb931fc,Hassnain Shah,1,0.0,0,0,0,0,1,2,0,27,13.5,0,12,0,0,0,1,0,0,0,2.0
3b8e7647,SP Krishnamurthi,3,,23,2,2,23,20,3,0,13,0.0,2,12,2,0,0,2,0,0,0,38.0
fa4f5a0b,Ali Sheikh,2,75.0,3,0,0,3,4,17,0,56,7.0,4,48,2,0,0,1,0,1,0,76.0
5278cecc,Muhammed Imran,2,50.0,1,0,0,1,2,15,0,42,8.035,4,33,3,0,0,0,0,0,0,60.0
44f11bd0,SV Wiig,2,100.0,1,0,0,1,1,11,0,45,8.415,2,30,2,0,0,0,0,0,0,35.0
