,match_id,venue_id,venue_name,venue_lat,venue_long,matches,total_runs,total_wickets,bowled_wickets,caught_wickets,lbw_wickets
4634,1205779,3400,"Greenfield International Stadium, Thiruvananthapuram",8.5714901,76.8844035,17,1903,216,39,122,14
4635,1205780,621,"Sector 16 Stadium, Chandigarh",30.741581,76.775055,13,1550,133,21,78,11
4636,1205781,3510,Government Model Senior Secondary School,30.7121573,76.7234647,12,1755,150,23,106,7
4637,1205782,2409,"Bandra Kurla Complex, Mumbai",19.067115,72.8657245,22,2810,256,34,173,14
4638,1205783,713,"Wankhede Stadium, Mumbai",18.939007,72.82579,157,24432,1871,288,1229,133
4639,1205784,1012,"Lalabhai Contractor Stadium, Surat",20.91667,73.05,32,4272,390,81,198,36
4640,1205785,3471,"CB Patel International Cricket Stadium, Surat",20.91667,73.05,25,3042,312,40,183,20
4641,1205786,1896,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",17.797489,83.351913,42,6009,526,81,344,27
4642,1205787,2937,"Dr PVG Raju ACA Sports Complex, Vizianagaram",18.0648231,83.4065571,12,1844,166,22,103,13
4643,1205788,3345,"St Xavier's College Ground, Thumba",8.562,76.8495,7,713,84,8,55,4
4644,1205790,621,"Sector 16 Stadium, Chandigarh",30.741581,76.775055,13,1550,133,21,78,11
4645,1205791,3510,Government Model Senior Secondary School,30.7121573,76.7234647,12,1755,150,23,106,7
4646,1205792,713,"Wankhede Stadium, Mumbai",18.939007,72.82579,157,24432,1871,288,1229,133
4647,1205793,2409,"Bandra Kurla Complex, Mumbai",19.067115,72.8657245,22,2810,256,34,173,14
4648,1205795,1012,"Lalabhai Contractor Stadium, Surat",20.91667,73.05,32,4272,390,81,198,36
4649,1205796,1896,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",17.797489,83.351913,42,6009,526,81,344,27
4650,1205797,3400,"Greenfield International Stadium, Thiruvananthapuram",8.5714901,76.8844035,17,1903,216,39,122,14
4651,1205798,621,"Sector 16 Stadium, Chandigarh",30.741581,76.775055,13,1550,133,21,78,11
4652,1205799,3510,Government Model Senior Secondary School,30.7121573,76.7234647,12,1755,150,23,106,7
4653,1205800,2409,"Bandra Kurla Complex, Mumbai",19.067115,72.8657245,22,2810,256,34,173,14
4654,1205801,713,"Wankhede Stadium, Mumbai",18.939007,72.82579,157,24432,1871,288,1229,133
4655,1205802,3471,"CB Patel International Cricket Stadium, Surat",20.91667,73.05,25,3042,312,40,183,20
4656,1205804,1896,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",17.797489,83.351913,42,6009,526,81,344,27
4657,1205805,2937,"Dr PVG Raju ACA Sports Complex, Vizianagaram",18.0648231,83.4065571,12,1844,166,22,103,13
4658,1205806,3400,"Greenfield International Stadium, Thiruvananthapuram",8.5714901,76.8844035,17,1903,216,39,122,14
4659,1205807,3345,"St Xavier's College Ground, Thumba",8.562,76.8495,7,713,84,8,55,4
4660,1205808,621,"Sector 16 Stadium, Chandigarh",30.741581,76.775055,13,1550,133,21,78,11
4661,1205809,3510,Government Model Senior Secondary School,30.7121573,76.7234647,12,1755,150,23,106,7
4662,1205810,713,"Wankhede Stadium, Mumbai",18.939007,72.82579,157,24432,1871,288,1229,133
4663,1205811,2409,"Bandra Kurla Complex, Mumbai",19.067115,72.8657245,22,2810,256,34,173,14
4664,1205812,3471,"CB Patel International Cricket Stadium, Surat",20.91667,73.05,25,3042,312,40,183,20
4665,1205813,3471,"CB Patel International Cricket Stadium, Surat",20.91667,73.05,25,3042,312,40,183,20
4666,1205814,1896,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",17.797489,83.351913,42,6009,526,81,344,27
4667,1205815,3400,"Greenfield International Stadium, Thiruvananthapuram",8.5714901,76.8844035,17,1903,216,39,122,14
4668,1205816,621,"Sector 16 Stadium, Chandigarh",30.741581,76.775055,13,1550,133,21,78,11
4669,1205817,3510,Government Model Senior Secondary School,30.7121573,76.7234647,12,1755,150,23,106,7
4670,1205818,713,"Wankhede Stadium, Mumbai",18.939007,72.82579,157,24432,1871,288,1229,133
4671,1205819,2409,"Bandra Kurla Complex, Mumbai",19.067115,72.8657245,22,2810,256,34,173,14
4672,1205820,1012,"Lalabhai Contractor Stadium, Surat",20.91667,73.05,32,4272,390,81,198,36
4673,1205821,1012,"Lalabhai Contractor Stadium, Surat",20.91667,73.05,32,4272,390,81,198,36
4674,1205822,1896,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",17.797489,83.351913,42,6009,526,81,344,27
4675,1205823,2937,"Dr PVG Raju ACA Sports Complex, Vizianagaram",18.0648231,83.4065571,12,1844,166,22,103,13
4676,1205824,3400,"Greenfield International Stadium, Thiruvananthapuram",8.5714901,76.8844035,17,1903,216,39,122,14
4677,1205825,3345,"St Xavier's College Ground, Thumba",8.562,76.8495,7,713,84,8,55,4
4678,1205826,621,"Sector 16 Stadium, Chandigarh",30.741581,76.775055,13,1550,133,21,78,11
4679,1205827,621,"Sector 16 Stadium, Chandigarh",30.741581,76.775055,13,1550,133,21,78,11
4680,1205828,713,"Wankhede Stadium, Mumbai",18.939007,72.82579,157,24432,1871,288,1229,133
4681,1205829,2409,"Bandra Kurla Complex, Mumbai",19.067115,72.8657245,22,2810,256,34,173,14
4682,1205830,3471,"CB Patel International Cricket Stadium, Surat",20.91667,73.05,25,3042,312,40,183,20
4683,1205831,3471,"CB Patel International Cricket Stadium, Surat",20.91667,73.05,25,3042,312,40,183,20
4684,1205832,1896,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",17.797489,83.351913,42,6009,526,81,344,27
4685,1205833,3400,"Greenfield International Stadium, Thiruvananthapuram",8.5714901,76.8844035,17,1903,216,39,122,14
4686,1205835,621,"Sector 16 Stadium, Chandigarh",30.741581,76.775055,13,1550,133,21,78,11
4687,1205836,713,"Wankhede Stadium, Mumbai",18.939007,72.82579,157,24432,1871,288,1229,133
4688,1205837,2409,"Bandra Kurla Complex, Mumbai",19.067115,72.8657245,22,2810,256,34,173,14
4689,1205839,1012,"Lalabhai Contractor Stadium, Surat",20.91667,73.05,32,4272,390,81,198,36
4690,1205841,3471,"CB Patel International Cricket Stadium, Surat",20.91667,73.05,25,3042,312,40,183,20
4691,1205842,1012,"Lalabhai Contractor Stadium, Surat",20.91667,73.05,32,4272,390,81,198,36
4692,1205844,1012,"Lalabhai Contractor Stadium, Surat",20.91667,73.05,32,4272,390,81,198,36
4693,1205845,3471,"CB Patel International Cricket Stadium, Surat",20.91667,73.05,25,3042,312,40,183,20
4694,1205846,1012,"Lalabhai Contractor Stadium, Surat",20.91667,73.05,32,4272,390,81,198,36
4695,1205847,3471,"CB Patel International Cricket Stadium, Surat",20.91667,73.05,25,3042,312,40,183,20
4696,1205848,3471,"CB Patel International Cricket Stadium, Surat",20.91667,73.05,25,3042,312,40,183,20
4697,1205849,1012,"Lalabhai Contractor Stadium, Surat",20.91667,73.05,32,4272,390,81,198,36
4698,1205850,3471,"CB Patel International Cricket Stadium, Surat",20.91667,73.05,25,3042,312,40,183,20
4699,1205851,1012,"Lalabhai Contractor Stadium, Surat",20.91667,73.05,32,4272,390,81,198,36
4700,1205852,3471,"CB Patel International Cricket Stadium, Surat",20.91667,73.05,25,3042,312,40,183,20
4701,1205853,1012,"Lalabhai Contractor Stadium, Surat",20.91667,73.05,32,4272,390,81,198,36
4702,1205854,3471,"CB Patel International Cricket Stadium, Surat",20.91667,73.05,25,3042,312,40,183,20
4703,1205855,1012,"Lalabhai Contractor Stadium, Surat",20.91667,73.05,32,4272,390,81,198,36
4704,1205856,3471,"CB Patel International Cricket Stadium, Surat",20.91667,73.05,25,3042,312,40,183,20
4705,1205857,1012,"Lalabhai Contractor Stadium, Surat",20.91667,73.05,32,4272,390,81,198,36
4706,1205858,3471,"CB Patel International Cricket Stadium, Surat",20.91667,73.05,25,3042,312,40,183,20
4707,1205859,1012,"Lalabhai Contractor Stadium, Surat",20.91667,73.05,32,4272,390,81,198,36
4708,1205861,1012,"Lalabhai Contractor Stadium, Surat",20.91667,73.05,32,4272,390,81,198,36
4709,1205862,1012,"Lalabhai Contractor Stadium, Surat",20.91667,73.05,32,4272,390,81,198,36
4710,1244306,2702,"KSCA Cricket Ground, Alur",13.088998,77.447342,6,869,67,11,37,9
4711,1244307,3269,"KSCA Cricket (2) Ground, Alur",12.97601,75.98485,5,660,61,12,34,6
4712,1244308,2945,"KSCA Cricket (3) Ground, Alur",12.97601,75.98485,4,582,35,4,25,2
4713,1244309,1929,"Jadavpur University Complex, Kolkata",22.56263,88.36304,4,598,42,5,28,2
4714,1244310,292,"Eden Gardens, Kolkata",22.564608,88.343315,128,19206,1544,259,974,104
4715,1244311,292,"Eden Gardens, Kolkata",22.564608,88.343315,128,19206,1544,259,974,104
4716,1244312,515,"Moti Bagh Stadium, Vadodara",22.289972,73.190086,13,1395,199,30,123,12
4717,1244313,3552,"F.B. Colony Ground, Vadodara",22.29941,73.20812,11,1465,139,19,94,7
4718,1244314,991,"Reliance Stadium, Vadodara",22.34844,73.140457,18,2418,236,27,157,13
4719,1244315,1055,"Holkar Cricket Stadium, Indore",22.724623,75.879837,53,7534,635,110,395,39
4720,1244316,2139,"Emerald High School Ground, Indore",22.71792,75.8333,22,2962,290,40,171,25
4721,1244317,1055,"Holkar Cricket Stadium, Indore",22.724623,75.879837,53,7534,635,110,395,39
4722,1244318,2409,"Bandra Kurla Complex, Mumbai",19.067115,72.8657245,22,2810,256,34,173,14
4723,1244319,713,"Wankhede Stadium, Mumbai",18.939007,72.82579,157,24432,1871,288,1229,133
4724,1244320,713,"Wankhede Stadium, Mumbai",18.939007,72.82579,157,24432,1871,288,1229,133
4725,1244322,3135,"Sri Sivasubramaniya Nadar College of Engineering Ground, Chennai",13.08784,80.27847,5,470,68,9,34,10
4726,1244323,2484,"TI Cycles Ground, Murugappa, Chennai",13.126188,80.114609,5,552,70,13,36,9
4727,1244324,1872,"Sri Ramachandra Medical College Ground, Chennai",13.08784,80.27847,5,542,36,4,24,2
4728,1244325,2702,"KSCA Cricket Ground, Alur",13.088998,77.447342,6,869,67,11,37,9
4729,1244326,3269,"KSCA Cricket (2) Ground, Alur",12.97601,75.98485,5,660,61,12,34,6
4730,1244327,2945,"KSCA Cricket (3) Ground, Alur",12.97601,75.98485,4,582,35,4,25,2
4731,1244330,292,"Eden Gardens, Kolkata",22.564608,88.343315,128,19206,1544,259,974,104
4732,1244331,3552,"F.B. Colony Ground, Vadodara",22.29941,73.20812,11,1465,139,19,94,7
4733,1244332,515,"Moti Bagh Stadium, Vadodara",22.289972,73.190086,13,1395,199,30,123,12
4734,1244333,991,"Reliance Stadium, Vadodara",22.34844,73.140457,18,2418,236,27,157,13
4735,1244334,1055,"Holkar Cricket Stadium, Indore",22.724623,75.879837,53,7534,635,110,395,39
4736,1244335,2139,"Emerald High School Ground, Indore",22.71792,75.8333,22,2962,290,40,171,25
4737,1244336,1055,"Holkar Cricket Stadium, Indore",22.724623,75.879837,53,7534,635,110,395,39
4738,1244337,713,"Wankhede Stadium, Mumbai",18.939007,72.82579,157,24432,1871,288,1229,133
4739,1244338,2409,"Bandra Kurla Complex, Mumbai",19.067115,72.8657245,22,2810,256,34,173,14
4740,1244340,1042,"India Cement Limited Guru Nanak College Ground, Chennai",13.08784,80.27847,3,410,41,7,24,2
4741,1244341,2484,"TI Cycles Ground, Murugappa, Chennai",13.126188,80.114609,5,552,70,13,36,9
4742,1244342,3135,"Sri Sivasubramaniya Nadar College of Engineering Ground, Chennai",13.08784,80.27847,5,470,68,9,34,10
4743,1244343,1872,"Sri Ramachandra Medical College Ground, Chennai",13.08784,80.27847,5,542,36,4,24,2
4744,1244344,3269,"KSCA Cricket (2) Ground, Alur",12.97601,75.98485,5,660,61,12,34,6
4745,1244346,2945,"KSCA Cricket (3) Ground, Alur",12.97601,75.98485,4,582,35,4,25,2
4746,1244347,1929,"Jadavpur University Complex, Kolkata",22.56263,88.36304,4,598,42,5,28,2
4747,1244348,292,"Eden Gardens, Kolkata",22.564608,88.343315,128,19206,1544,259,974,104
4748,1244349,292,"Eden Gardens, Kolkata",22.564608,88.343315,128,19206,1544,259,974,104
4749,1244350,3552,"F.B. Colony Ground, Vadodara",22.29941,73.20812,11,1465,139,19,94,7
4750,1244351,515,"Moti Bagh Stadium, Vadodara",22.289972,73.190086,13,1395,199,30,123,12
4751,1244352,991,"Reliance Stadium, Vadodara",22.34844,73.140457,18,2418,236,27,157,13
4752,1244353,1055,"Holkar Cricket Stadium, Indore",22.724623,75.879837,53,7534,635,110,395,39
4753,1244355,1055,"Holkar Cricket Stadium, Indore",22.724623,75.879837,53,7534,635,110,395,39
4754,1244356,713,"Wankhede Stadium, Mumbai",18.939007,72.82579,157,24432,1871,288,1229,133
4755,1244357,2409,"Bandra Kurla Complex, Mumbai",19.067115,72.8657245,22,2810,256,34,173,14
4756,1244358,713,"Wankhede Stadium, Mumbai",18.939007,72.82579,157,24432,1871,288,1229,133
4757,1244359,3135,"Sri Sivasubramaniya Nadar College of Engineering Ground, Chennai",13.08784,80.27847,5,470,68,9,34,10
4758,1244360,1872,"Sri Ramachandra Medical College Ground, Chennai",13.08784,80.27847,5,542,36,4,24,2
4759,1244361,1042,"India Cement Limited Guru Nanak College Ground, Chennai",13.08784,80.27847,3,410,41,7,24,2
4760,1244362,2484,"TI Cycles Ground, Murugappa, Chennai",13.126188,80.114609,5,552,70,13,36,9
4761,1244363,2702,"KSCA Cricket Ground, Alur",13.088998,77.447342,6,869,67,11,37,9
4762,1244364,3269,"KSCA Cricket (2) Ground, Alur",12.97601,75.98485,5,660,61,12,34,6
4763,1244365,2945,"KSCA Cricket (3) Ground, Alur",12.97601,75.98485,4,582,35,4,25,2
4764,1244366,1929,"Jadavpur University Complex, Kolkata",22.56263,88.36304,4,598,42,5,28,2
4765,1244367,292,"Eden Gardens, Kolkata",22.564608,88.343315,128,19206,1544,259,974,104
4766,1244368,292,"Eden Gardens, Kolkata",22.564608,88.343315,128,19206,1544,259,974,104
4767,1244369,991,"Reliance Stadium, Vadodara",22.34844,73.140457,18,2418,236,27,157,13
4768,1244370,515,"Moti Bagh Stadium, Vadodara",22.289972,73.190086,13,1395,199,30,123,12
4769,1244371,3552,"F.B. Colony Ground, Vadodara",22.29941,73.20812,11,1465,139,19,94,7
4770,1244372,1055,"Holkar Cricket Stadium, Indore",22.724623,75.879837,53,7534,635,110,395,39
4771,1244373,2139,"Emerald High School Ground, Indore",22.71792,75.8333,22,2962,290,40,171,25
4772,1244374,1055,"Holkar Cricket Stadium, Indore",22.724623,75.879837,53,7534,635,110,395,39
4773,1244375,713,"Wankhede Stadium, Mumbai",18.939007,72.82579,157,24432,1871,288,1229,133
4774,1244376,2409,"Bandra Kurla Complex, Mumbai",19.067115,72.8657245,22,2810,256,34,173,14
4775,1244377,713,"Wankhede Stadium, Mumbai",18.939007,72.82579,157,24432,1871,288,1229,133
4776,1244378,1872,"Sri Ramachandra Medical College Ground, Chennai",13.08784,80.27847,5,542,36,4,24,2
4777,1244379,2484,"TI Cycles Ground, Murugappa, Chennai",13.126188,80.114609,5,552,70,13,36,9
4778,1244380,1042,"India Cement Limited Guru Nanak College Ground, Chennai",13.08784,80.27847,3,410,41,7,24,2
4779,1244381,3135,"Sri Sivasubramaniya Nadar College of Engineering Ground, Chennai",13.08784,80.27847,5,470,68,9,34,10
4780,1244382,2702,"KSCA Cricket Ground, Alur",13.088998,77.447342,6,869,67,11,37,9
4781,1244383,3269,"KSCA Cricket (2) Ground, Alur",12.97601,75.98485,5,660,61,12,34,6
4782,1244385,1929,"Jadavpur University Complex, Kolkata",22.56263,88.36304,4,598,42,5,28,2
4783,1244386,292,"Eden Gardens, Kolkata",22.564608,88.343315,128,19206,1544,259,974,104
4784,1244387,292,"Eden Gardens, Kolkata",22.564608,88.343315,128,19206,1544,259,974,104
4785,1244388,3552,"F.B. Colony Ground, Vadodara",22.29941,73.20812,11,1465,139,19,94,7
4786,1244389,991,"Reliance Stadium, Vadodara",22.34844,73.140457,18,2418,236,27,157,13
4787,1244390,515,"Moti Bagh Stadium, Vadodara",22.289972,73.190086,13,1395,199,30,123,12
4788,1244391,1055,"Holkar Cricket Stadium, Indore",22.724623,75.879837,53,7534,635,110,395,39
4789,1244393,1055,"Holkar Cricket Stadium, Indore",22.724623,75.879837,53,7534,635,110,395,39
4790,1244394,713,"Wankhede Stadium, Mumbai",18.939007,72.82579,157,24432,1871,288,1229,133
4791,1244395,2409,"Bandra Kurla Complex, Mumbai",19.067115,72.8657245,22,2810,256,34,173,14
4792,1244396,713,"Wankhede Stadium, Mumbai",18.939007,72.82579,157,24432,1871,288,1229,133
4793,1244398,1872,"Sri Ramachandra Medical College Ground, Chennai",13.08784,80.27847,5,542,36,4,24,2
4794,1244399,3135,"Sri Sivasubramaniya Nadar College of Engineering Ground, Chennai",13.08784,80.27847,5,470,68,9,34,10
4795,1244400,2484,"TI Cycles Ground, Murugappa, Chennai",13.126188,80.114609,5,552,70,13,36,9
4796,1244401,840,"Sardar Patel Stadium, Motera, Ahmedabad",23.091478,72.597198,49,7540,583,94,375,26
4797,1244402,840,"Sardar Patel Stadium, Motera, Ahmedabad",23.091478,72.597198,49,7540,583,94,375,26
4798,1244403,840,"Sardar Patel Stadium, Motera, Ahmedabad",23.091478,72.597198,49,7540,583,94,375,26
4799,1244405,840,"Sardar Patel Stadium, Motera, Ahmedabad",23.091478,72.597198,49,7540,583,94,375,26
4800,1244406,840,"Sardar Patel Stadium, Motera, Ahmedabad",23.091478,72.597198,49,7540,583,94,375,26
4801,1244407,840,"Sardar Patel Stadium, Motera, Ahmedabad",23.091478,72.597198,49,7540,583,94,375,26
4802,1280198,3355,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",26.8112572,81.0167842,24,3376,291,41,176,23
4803,1280200,3517,Ekana Cricket Stadium B Ground,26.8113,81.0169,5,686,68,7,40,6
4804,1280201,2865,"Barsapara Cricket Stadium, Guwahati",26.1844,91.7458,16,2315,186,26,108,20
4805,1280202,2865,"Barsapara Cricket Stadium, Guwahati",26.1844,91.7458,16,2315,186,26,108,20
4806,1280203,686,"Nehru Stadium, Guwahati",26.180126,91.758118,4,491,56,12,26,6
4807,1280204,991,"Reliance Stadium, Vadodara",22.34844,73.140457,18,2418,236,27,157,13
4808,1280207,333,"Arun Jaitley Stadium, Delhi",28.637922,77.243233,126,18861,1520,253,932,97
4809,1280208,333,"Arun Jaitley Stadium, Delhi",28.637922,77.243233,126,18861,1520,253,932,97
4810,1280209,527,"Palam A Ground, Model Sports Complex, Delhi",28.65381,77.22897,21,2260,227,48,116,26
4811,1280210,3575,"Gurgaon Cricket Ground (SRNCC), Sultanpur",26.25996,82.07314,8,1164,103,22,52,8
4812,1280211,3575,"Gurgaon Cricket Ground (SRNCC), Sultanpur",26.25996,82.07314,8,1164,103,22,52,8
4813,1280212,2112,"CH Bansi Lal Cricket Stadium, Lahli, Rohtak",28.8524,76.45472,4,570,53,6,36,3
4814,1280213,3441,"Andhra Cricket Assocition Grounds, Mulapadu",16.6088,80.4702,23,2877,291,47,161,26
4815,1280214,3441,"Andhra Cricket Assocition Grounds, Mulapadu",16.6088,80.4702,23,2877,291,47,161,26
4816,1280216,3576,"Andhra Cricket Association Stadium, Mangalagiri",16.40348,80.55846,7,889,82,13,42,7
4817,1280217,3355,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",26.8112572,81.0167842,24,3376,291,41,176,23
4818,1280219,3517,Ekana Cricket Stadium B Ground,26.8113,81.0169,5,686,68,7,40,6
4819,1280220,2865,"Barsapara Cricket Stadium, Guwahati",26.1844,91.7458,16,2315,186,26,108,20
4820,1280221,2865,"Barsapara Cricket Stadium, Guwahati",26.1844,91.7458,16,2315,186,26,108,20
4821,1280223,991,"Reliance Stadium, Vadodara",22.34844,73.140457,18,2418,236,27,157,13
4822,1280224,991,"Reliance Stadium, Vadodara",22.34844,73.140457,18,2418,236,27,157,13
4823,1280225,3552,"F.B. Colony Ground, Vadodara",22.29941,73.20812,11,1465,139,19,94,7
4824,1280226,333,"Arun Jaitley Stadium, Delhi",28.637922,77.243233,126,18861,1520,253,932,97
4825,1280227,333,"Arun Jaitley Stadium, Delhi",28.637922,77.243233,126,18861,1520,253,932,97
4826,1280228,527,"Palam A Ground, Model Sports Complex, Delhi",28.65381,77.22897,21,2260,227,48,116,26
4827,1280229,3575,"Gurgaon Cricket Ground (SRNCC), Sultanpur",26.25996,82.07314,8,1164,103,22,52,8
4828,1280230,3575,"Gurgaon Cricket Ground (SRNCC), Sultanpur",26.25996,82.07314,8,1164,103,22,52,8
4829,1280231,2112,"CH Bansi Lal Cricket Stadium, Lahli, Rohtak",28.8524,76.45472,4,570,53,6,36,3
4830,1280232,3441,"Andhra Cricket Assocition Grounds, Mulapadu",16.6088,80.4702,23,2877,291,47,161,26
4831,1280233,3441,"Andhra Cricket Assocition Grounds, Mulapadu",16.6088,80.4702,23,2877,291,47,161,26
4832,1280234,3576,"Andhra Cricket Association Stadium, Mangalagiri",16.40348,80.55846,7,889,82,13,42,7
4833,1280235,3576,"Andhra Cricket Association Stadium, Mangalagiri",16.40348,80.55846,7,889,82,13,42,7
4834,1280236,3355,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",26.8112572,81.0167842,24,3376,291,41,176,23
4835,1280237,3355,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",26.8112572,81.0167842,24,3376,291,41,176,23
4836,1280238,3517,Ekana Cricket Stadium B Ground,26.8113,81.0169,5,686,68,7,40,6
4837,1280239,2865,"Barsapara Cricket Stadium, Guwahati",26.1844,91.7458,16,2315,186,26,108,20
4838,1280240,2865,"Barsapara Cricket Stadium, Guwahati",26.1844,91.7458,16,2315,186,26,108,20
