season,match_id,match_name,home_team,away_team,venue,batting_team,bowling_innings,bowling_team,fullName,catching_FP,stumping_FP,direct_runout_FP,indirect_runout_FP,Fielding_FP
2018,1136586,DC v KKR,DC,KKR,"Arun Jaitley Stadium, Delhi",DC,1,KKR,Shivam Mavi,0,0,0,6,6
2018,1136586,DC v KKR,DC,KKR,"Arun Jaitley Stadium, Delhi",KKR,2,DC,Rishabh Pant,0,0,0,6,6
2018,1136583,MI v SRH,MI,SRH,"Wankhede Stadium, Mumbai",SRH,1,MI,Krunal Pandya,0,0,0,6,6
2018,1136582,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",DC,2,PBKS,Mayank Agarwal,0,0,0,6,6
2018,1136582,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",DC,2,PBKS,Ravichandran Ashwin,0,0,0,6,6
2018,1136580,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",CSK,1,SRH,Manish Pandey,0,0,0,6,6
2018,1136580,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",CSK,1,SRH,Siddarth Kaul,0,0,0,6,6
2018,1136579,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",RCB,2,DC,Rishabh Pant,0,0,0,6,6
2018,1136579,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",RCB,2,DC,Vijay Shankar,0,0,0,6,6
2018,1136575,RR v KKR,RR,KKR,"Sawai Mansingh Stadium, Jaipur",RR,1,KKR,Shubman Gill,0,0,0,6,6
2018,1136575,RR v KKR,RR,KKR,"Sawai Mansingh Stadium, Jaipur",KKR,2,RR,Jaydev Unadkat,0,0,0,6,6
2018,1136575,RR v KKR,RR,KKR,"Sawai Mansingh Stadium, Jaipur",KKR,2,RR,Jos Buttler,0,0,0,6,6
2018,1136574,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",MI,1,RCB,Corey Anderson,0,0,0,6,6
2018,1136568,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",RCB,2,PBKS,KL Rahul,0,0,0,6,6
2018,1136568,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",RCB,2,PBKS,substitute_catch,0,0,0,6,6
2017,1082650,MI v RPS,MI,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",MI,1,RPS,Daniel Christian,0,0,0,6,6
2017,1082650,MI v RPS,MI,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",RPS,2,MI,substitute_catch,0,0,0,6,6
2017,1082646,DC v RCB,DC,RCB,"Arun Jaitley Stadium, Delhi",RCB,1,DC,Shreyas Iyer,0,0,0,6,6
2017,1082640,GL v DC,GL,DC,"Green Park, Kanpur",GL,1,DC,Amit Mishra,0,0,0,6,6
2017,1082640,GL v DC,GL,DC,"Green Park, Kanpur",GL,1,DC,Mohammed Shami,0,0,0,6,6
2017,1082639,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",KKR,2,PBKS,Wriddhiman Saha,0,0,0,6,6
2017,1082634,SRH v RPS,SRH,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",RPS,1,SRH,Bhuvneshwar Kumar,0,0,0,6,6
2017,1082631,KKR v RPS,KKR,RPS,"Eden Gardens, Kolkata",KKR,1,RPS,Daniel Christian,0,0,0,6,6
2017,1082631,KKR v RPS,KKR,RPS,"Eden Gardens, Kolkata",KKR,1,RPS,Steven Smith,0,0,0,6,6
2017,1082627,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,1,KKR,Nathan Coulter-Nile,0,0,0,6,6
2017,1082627,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,1,KKR,Robin Uthappa,0,0,0,6,6
2017,1082624,RPS v RCB,RPS,RCB,"Maharashtra Cricket Association Stadium, Pune",RCB,2,RPS,Lockie Ferguson,0,0,0,6,6
2017,1082624,RPS v RCB,RPS,RCB,"Maharashtra Cricket Association Stadium, Pune",RCB,2,RPS,MS Dhoni,0,0,0,6,6
2017,1082622,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",DC,1,KKR,Gautam Gambhir,0,0,0,6,6
2017,1082622,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",DC,1,KKR,Sheldon Jackson,0,0,0,6,6
2017,1082620,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",KKR,2,RPS,MS Dhoni,0,0,0,6,6
2017,1082614,MI v DC,MI,DC,"Wankhede Stadium, Mumbai",MI,1,DC,Karun Nair,0,0,0,6,6
2017,1082613,KKR v GL,KKR,GL,"Eden Gardens, Kolkata",KKR,1,GL,Dinesh Karthik,0,0,0,6,6
2017,1082611,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",DC,2,SRH,Yuvraj Singh,0,0,0,6,6
2017,1082610,GL v RCB,GL,RCB,"Saurashtra Cricket Association Stadium, Rajkot",GL,2,RCB,Pawan Negi,0,0,0,6,6
2017,1082608,DC v KKR,DC,KKR,"Arun Jaitley Stadium, Delhi",DC,1,KKR,Colin de Grandhomme,0,0,0,6,6
2017,1082607,RCB v RPS,RCB,RPS,"M.Chinnaswamy Stadium, Bengaluru",RPS,1,RCB,Kedar Jadhav,0,0,0,6,6
2017,1082595,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",RCB,1,DC,Shahbaz Nadeem,0,0,0,6,6
2017,1082595,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",RCB,1,DC,Zaheer Khan,0,0,0,6,6
2017,1082592,RPS v MI,RPS,MI,"Maharashtra Cricket Association Stadium, Pune",MI,1,RPS,Ashok Dinda,0,0,0,6,6
2016,981019,RCB v SRH,RCB,SRH,"M.Chinnaswamy Stadium, Bengaluru",RCB,2,SRH,Deepak Hooda,0,0,0,6,6
2016,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",GL,1,RCB,KL Rahul,0,0,0,6,6
2016,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",GL,1,RCB,Sachin Baby,0,0,0,6,6
2016,981011,DC v RCB,DC,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",DC,1,RCB,Yuzvendra Chahal,0,0,0,6,6
2016,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",SRH,2,KKR,Kuldeep Yadav,0,0,0,6,6
2016,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",SRH,2,KKR,Shakib Al Hasan,0,0,0,6,6
2016,981003,DC v SRH,DC,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",SRH,1,DC,Karun Nair,0,0,0,6,6
2016,981003,DC v SRH,DC,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",SRH,1,DC,Quinton de Kock,0,0,0,6,6
2016,981001,GL v KKR,GL,KKR,"Green Park, Kanpur",GL,2,KKR,Ankit Rajpoot,0,0,0,6,6
2016,980999,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",PBKS,2,RCB,Sachin Baby,0,0,0,6,6
2016,980999,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",PBKS,2,RCB,Shane Watson,0,0,0,6,6
2016,980995,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",KKR,1,RCB,Shane Watson,0,0,0,6,6
2016,980993,MI v DC,MI,DC,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",DC,2,MI,Ambati Rayudu,0,0,0,6,6
2016,980993,MI v DC,MI,DC,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",DC,2,MI,Harbhajan Singh,0,0,0,6,6
2016,980993,MI v DC,MI,DC,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",DC,2,MI,Hardik Pandya,0,0,0,6,6
2016,980989,KKR v RPS,KKR,RPS,"Eden Gardens, Kolkata",RPS,1,KKR,Piyush Chawla,0,0,0,6,6
2016,980979,RPS v SRH,RPS,SRH,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",RPS,2,SRH,Barinder Sran,0,0,0,6,6
2016,980979,RPS v SRH,RPS,SRH,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",RPS,2,SRH,Deepak Hooda,0,0,0,6,6
2016,980979,RPS v SRH,RPS,SRH,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",RPS,2,SRH,Yuvraj Singh,0,0,0,6,6
2016,980977,PBKS v RCB,PBKS,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",RCB,1,PBKS,David Miller,0,0,0,6,6
2016,980977,PBKS v RCB,PBKS,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",RCB,1,PBKS,Wriddhiman Saha,0,0,0,6,6
2016,980971,PBKS v DC,PBKS,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,1,DC,Quinton de Kock,0,0,0,6,6
2016,980971,PBKS v DC,PBKS,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,1,DC,Zaheer Khan,0,0,0,6,6
2016,980969,RCB v RPS,RCB,RPS,"M.Chinnaswamy Stadium, Bengaluru",RPS,1,RCB,Stuart Binny,0,0,0,6,6
2016,980965,DC v RPS,DC,RPS,"Arun Jaitley Stadium, Delhi",DC,1,RPS,MS Dhoni,0,0,0,6,6
2016,980963,KKR v PBKS,KKR,PBKS,"Eden Gardens, Kolkata",KKR,1,PBKS,Glenn Maxwell,0,0,0,6,6
2016,980963,KKR v PBKS,KKR,PBKS,"Eden Gardens, Kolkata",KKR,1,PBKS,Sandeep Sharma,0,0,0,12,12
2016,980963,KKR v PBKS,KKR,PBKS,"Eden Gardens, Kolkata",KKR,1,PBKS,Wriddhiman Saha,0,0,0,6,6
2016,980963,KKR v PBKS,KKR,PBKS,"Eden Gardens, Kolkata",PBKS,2,KKR,Robin Uthappa,0,0,0,6,6
2016,980961,GL v DC,GL,DC,"Saurashtra Cricket Association Stadium, Rajkot",GL,1,DC,Sam Billings,0,0,0,6,6
2016,980955,GL v PBKS,GL,PBKS,"Saurashtra Cricket Association Stadium, Rajkot",PBKS,1,GL,James Faulkner,0,0,0,6,6
2016,980955,GL v PBKS,GL,PBKS,"Saurashtra Cricket Association Stadium, Rajkot",GL,2,PBKS,Glenn Maxwell,0,0,0,6,6
2016,980955,GL v PBKS,GL,PBKS,"Saurashtra Cricket Association Stadium, Rajkot",GL,2,PBKS,Marcus Stoinis,0,0,0,6,6
2016,980953,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,1,RCB,Kane Richardson,0,0,0,6,6
2016,980951,DC v KKR,DC,KKR,"Arun Jaitley Stadium, Delhi",DC,1,KKR,Robin Uthappa,0,0,0,6,6
2016,980951,DC v KKR,DC,KKR,"Arun Jaitley Stadium, Delhi",DC,1,KKR,Suryakumar Yadav,0,0,0,6,6
2016,980939,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",KKR,2,RPS,MS Dhoni,0,0,0,6,6
2016,980939,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",KKR,2,RPS,Saurabh Tiwary,0,0,0,6,6
2016,980933,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",MI,2,DC,Pawan Negi,0,0,0,6,6
2016,980933,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",MI,2,DC,Quinton de Kock,0,0,0,6,6
2016,980933,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",MI,2,DC,Shreyas Iyer,0,0,0,6,6
2016,980925,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,1,KKR,Andre Russell,0,0,0,6,6
2016,980919,PBKS v RPS,PBKS,RPS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",RPS,1,PBKS,Wriddhiman Saha,0,0,0,6,6
2016,980913,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",PBKS,1,DC,Karun Nair,0,0,0,6,6
2016,980913,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",PBKS,1,DC,Zaheer Khan,0,0,0,6,6
2016,980909,KKR v MI,KKR,MI,"Eden Gardens, Kolkata",KKR,1,MI,Tim Southee,0,0,0,6,6
2016,980909,KKR v MI,KKR,MI,"Eden Gardens, Kolkata",MI,2,KKR,Brad Hogg,0,0,0,6,6
2016,980909,KKR v MI,KKR,MI,"Eden Gardens, Kolkata",MI,2,KKR,Robin Uthappa,0,0,0,6,6
2015,829819,RR v RCB,RR,RCB,"Maharashtra Cricket Association Stadium, Pune",RCB,1,RR,James Faulkner,0,0,0,6,6
2015,829819,RR v RCB,RR,RCB,"Maharashtra Cricket Association Stadium, Pune",RCB,1,RR,Stuart Binny,0,0,0,6,6
2015,829817,CSK v MI,CSK,MI,"Wankhede Stadium, Mumbai",CSK,2,MI,Mitchell McClenaghan,0,0,0,6,6
2015,829811,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",RR,1,KKR,Azhar Mahmood,0,0,0,6,6
2015,829811,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",RR,1,KKR,Manish Pandey,0,0,0,6,6
2015,829811,RR v KKR,RR,KKR,"Brabourne Stadium, Mumbai",RR,1,KKR,Shakib Al Hasan,0,0,0,6,6
2015,829781,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",KKR,1,SRH,Bipul Sharma,0,0,0,6,6
2015,829781,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",KKR,1,SRH,Naman Ojha,0,0,0,6,6
2015,829781,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",SRH,2,KKR,Gautam Gambhir,0,0,0,6,6
2015,829781,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",SRH,2,KKR,Ryan ten Doeschate,0,0,0,12,12
2015,829775,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,2,MI,Jagadeesha Suchith,0,0,0,6,6
2015,829769,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",RR,2,MI,Kieron Pollard,0,0,0,6,6
2015,829769,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",RR,2,MI,Vinay Kumar,0,0,0,6,6
2015,829763,RCB v RR,RCB,RR,"M.Chinnaswamy Stadium, Bengaluru",RCB,2,RR,Ajinkya Rahane,0,0,0,6,6
2015,829761,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",KKR,1,DC,Jean-Paul Duminy,0,0,0,6,6
2015,829759,PBKS v SRH,PBKS,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,2,SRH,Hanuma Vihari,0,0,0,6,6
2015,829759,PBKS v SRH,PBKS,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,2,SRH,Naman Ojha,0,0,0,6,6
2015,829749,RR v RCB,RR,RCB,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",RR,1,RCB,Harshal Patel,0,0,0,6,6
2015,829749,RR v RCB,RR,RCB,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",RR,1,RCB,Virat Kohli,0,0,0,6,6
2015,829745,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",RCB,2,CSK,MS Dhoni,0,0,0,6,6
2015,829739,DC v KKR,DC,KKR,"Arun Jaitley Stadium, Delhi",DC,1,KKR,Manish Pandey,0,0,0,6,6
2015,829737,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",MI,1,RCB,Khaleel Ahmed,0,0,0,6,6
2015,829737,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",MI,1,RCB,Manvinder  Bisla,0,0,0,6,6
2015,829737,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",RCB,2,MI,Rohit Sharma,0,0,0,6,6
2015,829733,PBKS v KKR,PBKS,KKR,"Maharashtra Cricket Association Stadium, Pune",PBKS,1,KKR,Robin Uthappa,0,0,0,6,6
2015,829733,PBKS v KKR,PBKS,KKR,"Maharashtra Cricket Association Stadium, Pune",PBKS,1,KKR,Ryan ten Doeschate,0,0,0,6,6
2015,829713,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",KKR,1,RCB,Dinesh Karthik,0,0,0,6,6
2015,829713,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",KKR,1,RCB,Varun Aaron,0,0,0,6,6
2015,829713,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",RCB,2,KKR,Manish Pandey,0,0,0,6,6
2015,829713,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",RCB,2,KKR,Morne Morkel,0,0,0,6,6
2015,829713,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",RCB,2,KKR,Shakib Al Hasan,0,0,0,6,6
2015,829707,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",DC,2,CSK,Ashish Nehra,0,0,0,6,6
2014,734047,CSK v PBKS,CSK,PBKS,"Wankhede Stadium, Mumbai",CSK,2,PBKS,Glenn Maxwell,0,0,0,6,6
2014,734043,KKR v PBKS,KKR,PBKS,"Eden Gardens, Kolkata",PBKS,2,KKR,Piyush Chawla,0,0,0,6,6
2014,734041,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",MI,2,RR,Sanju Samson,0,0,0,6,6
2014,734037,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",SRH,1,KKR,Manish Pandey,0,0,0,12,12
2014,734037,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",SRH,1,KKR,Vinay Kumar,0,0,0,6,6
2014,734037,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",KKR,2,SRH,Daren Sammy,0,0,0,6,6
2014,734037,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",KKR,2,SRH,Naman Ojha,0,0,0,6,6
2014,734031,MI v DC,MI,DC,"Wankhede Stadium, Mumbai",MI,1,DC,Manoj Tiwary,0,0,0,6,6
2014,734029,CSK v SRH,CSK,SRH,"JSCA International Stadium Complex, Ranchi",SRH,2,CSK,Suresh Raina,0,0,0,6,6
2014,734027,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",KKR,1,RCB,Virat Kohli,0,0,0,6,6
2014,734021,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,2,RCB,Parthiv Patel,0,0,0,6,6
2014,734015,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",KKR,2,SRH,Daren Sammy,0,0,0,6,6
2014,734007,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,1,PBKS,Manan Vohra,0,0,0,6,6
2014,734007,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,1,PBKS,Sandeep Sharma,0,0,0,6,6
2014,734005,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",RCB,1,DC,Laxmi Shukla,0,0,0,6,6
2014,734005,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",RCB,1,DC,Quinton de Kock,0,0,0,6,6
2014,734003,CSK v RR,CSK,RR,"JSCA International Stadium Complex, Ranchi",RR,1,CSK,Brendon McCullum,0,0,0,6,6
2014,734003,CSK v RR,CSK,RR,"JSCA International Stadium Complex, Ranchi",RR,1,CSK,MS Dhoni,0,0,0,6,6
2014,734001,SRH v MI,SRH,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,1,MI,Chidhambaram Gautam,0,0,0,6,6
2014,734001,SRH v MI,SRH,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,1,MI,Rohit Sharma,0,0,0,6,6
2014,733997,PBKS v KKR,PBKS,KKR,"Barabati Stadium, Cuttack",PBKS,1,KKR,Suryakumar Yadav,0,0,0,6,6
2014,733995,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",CSK,2,MI,Praveen Kumar,0,0,0,6,6
2014,733983,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",MI,1,RCB,Mitchell Starc,0,0,0,6,6
2014,733981,DC v CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",DC,1,CSK,Ravindra Jadeja,0,0,0,6,6
2014,733981,DC v CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",DC,1,CSK,Suresh Raina,0,0,0,6,6
2014,733971,CSK v KKR,CSK,KKR,"JSCA International Stadium Complex, Ranchi",KKR,2,CSK,Ben Hilfenhaus,0,0,0,6,6
2014,729315,KKR v RR,KKR,RR,"Sheikh Zayed Stadium, Abu Dhabi",RR,1,KKR,Manish Pandey,0,0,0,6,6
2014,729315,KKR v RR,KKR,RR,"Sheikh Zayed Stadium, Abu Dhabi",KKR,2,RR,Sanju Samson,0,0,0,6,6
2014,729309,DC v MI,DC,MI,Sharjah Cricket Stadium,MI,1,DC,Shahbaz Nadeem,0,0,0,6,6
2014,729305,RR v RCB,RR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",RCB,1,RR,Ajinkya Rahane,0,0,0,6,6
2014,729305,RR v RCB,RR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",RR,2,RCB,Yogesh Takawale,0,0,0,6,6
2013,598073,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",MI,1,CSK,Chris Morris,0,0,0,6,6
2013,598073,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",MI,1,CSK,Mohit Sharma,0,0,0,6,6
2013,598071,RR v SRH,RR,SRH,"Arun Jaitley Stadium, Delhi",SRH,1,RR,Ajinkya Rahane,0,0,0,6,6
2013,598071,RR v SRH,RR,SRH,"Arun Jaitley Stadium, Delhi",SRH,1,RR,James Faulkner,0,0,0,6,6
2013,598071,RR v SRH,RR,SRH,"Arun Jaitley Stadium, Delhi",SRH,1,RR,substitute_catch,0,0,0,6,6
2013,598069,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",KKR,1,SRH,Biplab Samantray,0,0,0,6,6
2013,598069,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",KKR,1,SRH,Parthiv Patel,0,0,0,6,6
2013,598069,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,2,KKR,Eoin Morgan,0,0,0,6,6
2013,598069,SRH v KKR,SRH,KKR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,2,KKR,Manvinder  Bisla,0,0,0,6,6
2013,598066,PBKS v MI,PBKS,MI,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,1,MI,Dinesh Karthik,0,0,0,6,6
2013,598066,PBKS v MI,PBKS,MI,"Himachal Pradesh Cricket Association Stadium, Dharamsala",PBKS,1,MI,Glenn Maxwell,0,0,0,6,6
2013,598065,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,1,RR,Stuart Binny,0,0,0,6,6
2013,598063,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",MI,1,RR,James Faulkner,0,0,0,6,6
2013,598061,KKR v PWI,KKR,PWI,"JSCA International Stadium Complex, Ranchi",PWI,1,KKR,Jacques Kallis,0,0,0,6,6
2013,598061,KKR v PWI,KKR,PWI,"JSCA International Stadium Complex, Ranchi",PWI,1,KKR,Manvinder  Bisla,0,0,0,6,6
2013,598061,KKR v PWI,KKR,PWI,"JSCA International Stadium Complex, Ranchi",KKR,2,PWI,Ali Murtaza,0,0,0,6,6
2013,598061,KKR v PWI,KKR,PWI,"JSCA International Stadium Complex, Ranchi",KKR,2,PWI,Luke Wright,0,0,0,6,6
2013,598061,KKR v PWI,KKR,PWI,"JSCA International Stadium Complex, Ranchi",KKR,2,PWI,Robin Uthappa,0,0,0,12,12
2013,598056,PBKS v SRH,PBKS,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SRH,1,PBKS,Harmeet Singh,0,0,0,6,6
2013,598056,PBKS v SRH,PBKS,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SRH,1,PBKS,Rajagopal Sathish,0,0,0,6,6
2013,598056,PBKS v SRH,PBKS,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,2,SRH,Daren Sammy,0,0,0,6,6
2013,598056,PBKS v SRH,PBKS,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,2,SRH,Parthiv Patel,0,0,0,6,6
2013,598054,DC v RCB,DC,RCB,"Arun Jaitley Stadium, Delhi",RCB,1,DC,Ben Rohrer,0,0,0,6,6
2013,598054,DC v RCB,DC,RCB,"Arun Jaitley Stadium, Delhi",RCB,1,DC,Kedar Jadhav,0,0,0,6,6
2013,598050,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",MI,1,KKR,Lakshmipathy Balaji,0,0,0,6,6
2013,598050,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",MI,1,KKR,Manvinder  Bisla,0,0,0,6,6
2013,598044,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",DC,1,SRH,Daren Sammy,0,0,0,6,6
2013,598044,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",DC,1,SRH,Hanuma Vihari,0,0,0,6,6
2013,598042,PWI v RCB,PWI,RCB,"Maharashtra Cricket Association Stadium, Pune",PWI,2,RCB,Muttiah Muralitharan,0,0,0,6,6
2013,598041,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,1,PBKS,Gurkeerat Singh,0,0,0,6,6
2013,598041,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,1,PBKS,Rajagopal Sathish,0,0,0,6,6
2013,598038,PWI v CSK,PWI,CSK,"Maharashtra Cricket Association Stadium, Pune",PWI,2,CSK,Ravichandran Ashwin,0,0,0,6,6
2013,598036,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",RR,2,RCB,Virat Kohli,0,0,0,6,6
2013,598034,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,1,KKR,Lakshmipathy Balaji,0,0,0,6,6
2013,598033,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",MI,1,RCB,AB de Villiers,0,0,0,6,6
2013,598033,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",MI,1,RCB,Jamaluddin Syed Mohammad,0,0,0,6,6
2013,598031,KKR v PBKS,KKR,PBKS,"Eden Gardens, Kolkata",PBKS,1,KKR,Jacques Kallis,0,0,0,6,6
2013,598031,KKR v PBKS,KKR,PBKS,"Eden Gardens, Kolkata",PBKS,1,KKR,Manvinder  Bisla,0,0,0,6,6
2013,598022,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",KKR,1,CSK,Dwayne Bravo,0,0,0,6,6
2013,598022,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",KKR,1,CSK,MS Dhoni,0,0,0,6,6
