season,match_id,match_name,home_team,away_team,venue,batting_innings,bowling_innings,fullName,Starting_11,Batting_FP,Bowling_FP,Fielding_FP,Total_FP,Dream Team,Captain,Vice Captain
2009,392238,CSK v RCB,CSK,RCB,"The Wanderers Stadium, Johannesburg",2,1,Robin Uthappa,4,0,0,8,12,0,0,0
2009,392238,CSK v RCB,CSK,RCB,"The Wanderers Stadium, Johannesburg",2,1,Anil Kumble,4,0,0,0,4,0,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",1,2,Tillakaratne Dilshan,4,82,6,0,92,1,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",1,2,Amit Mishra,4,0,85,0,89,1,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",1,2,Virender Sehwag,4,48,0,0,52,1,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",1,2,Ashish Nehra,4,0,33,0,37,1,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",1,2,AB de Villiers,4,30,0,0,34,1,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",1,2,Dinesh Karthik,4,11,0,12,27,1,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",1,2,David Warner,4,-2,0,8,10,0,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",1,2,Rajat Bhatia,4,5,0,0,9,0,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",1,2,Dirk Nannes,4,0,-6,8,6,0,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",1,2,Pradeep Sangwan,4,0,0,0,4,0,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",1,2,Gautam Gambhir,4,-2,0,0,2,0,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",2,1,Adam Gilchrist,4,119,0,26,149,1,1,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",2,1,Ryan Harris,4,0,101,0,105,1,0,1
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",2,1,Andrew Symonds,4,32,35,0,71,1,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",2,1,RP Singh,4,0,50,8,62,1,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",2,1,Tirumalasetti Suman,4,27,0,6,37,1,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",2,1,Venugopal Rao,4,0,0,8,12,0,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",2,1,Azhar Bilakhia,4,6,0,0,10,0,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",2,1,Herschelle Gibbs,4,-2,0,8,10,0,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",2,1,Harmeet Singh,4,0,4,0,8,0,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",2,1,Pragyan Ojha,4,0,0,0,4,0,0,0
2009,392237,SRH v DC,SRH,DC,"SuperSport Park, Centurion",2,1,Rohit Sharma,4,-1,0,0,3,0,0,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",1,2,Manish Pandey,4,152,0,8,164,1,1,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",1,2,Roelof van der Merwe,4,28,33,16,81,1,0,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",1,2,Balachandra Akhil,4,0,56,0,60,1,0,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",1,2,Anil Kumble,4,0,54,0,58,1,0,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",1,2,Virat Kohli,4,23,0,8,35,1,0,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",1,2,Mark Boucher,4,0,0,6,10,0,0,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",1,2,Rahul Dravid,4,6,0,0,10,0,0,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",1,2,Jacques Kallis,4,5,0,0,9,0,0,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",1,2,Praveen Kumar,4,0,-4,6,6,0,0,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",1,2,Ross Taylor,4,1,0,0,5,0,0,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",2,1,Herschelle Gibbs,4,81,0,8,93,1,0,1
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",2,1,Andrew Symonds,4,21,31,0,56,1,0,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",2,1,Pragyan Ojha,4,0,50,0,54,1,0,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",2,1,RP Singh,4,0,21,8,33,1,0,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",2,1,Adam Gilchrist,4,17,0,12,33,1,0,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",2,1,Tirumalasetti Suman,4,13,0,8,25,1,0,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",2,1,Azhar Bilakhia,4,18,0,0,22,0,0,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",2,1,Rohit Sharma,4,13,0,0,17,0,0,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",2,1,Venugopal Rao,4,8,0,0,12,0,0,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",2,1,Ryan Harris,4,4,2,0,10,0,0,0
2009,392236,RCB v DC,RCB,SRH,"SuperSport Park, Centurion",2,1,Jaskaran Singh,4,0,-2,0,2,0,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",1,2,Harbhajan Singh,4,14,130,0,148,1,1,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",1,2,Ajinkya Rahane,4,75,0,0,79,1,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",1,2,Sachin Tendulkar,4,58,0,0,62,1,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",1,2,Lasith Malinga,4,0,25,0,29,1,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",1,2,Dhawal Kulkarni,4,0,21,0,25,0,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",1,2,Pinal Shah,4,13,0,8,25,0,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",1,2,Mohammad Ashraful,4,-4,0,16,16,0,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",1,2,Jean-Paul Duminy,4,11,0,0,15,0,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",1,2,Abhishek Nayar,4,4,-6,8,10,0,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",1,2,Rahil Shaikh,4,0,0,0,4,0,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",1,2,Sanath Jayasuriya,4,-2,-6,0,-4,0,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",2,1,Dirk Nannes,4,0,97,0,101,1,0,1
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",2,1,Virender Sehwag,4,73,0,0,77,1,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",2,1,Gautam Gambhir,4,58,0,0,62,1,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",2,1,Pradeep Sangwan,4,0,52,6,62,1,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",2,1,Tillakaratne Dilshan,4,36,0,6,46,1,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",2,1,Rajat Bhatia,4,2,33,0,39,1,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",2,1,Aavishkar Salvi,4,0,35,0,39,1,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",2,1,David Warner,4,18,0,0,22,0,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",2,1,AB de Villiers,4,7,0,8,19,0,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",2,1,Dinesh Karthik,4,-2,0,16,18,0,0,0
2009,392235,DC v MI,DC,MI,"SuperSport Park, Centurion",2,1,Amit Mishra,4,16,-2,0,18,0,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",1,2,Suresh Raina,4,22,64,8,98,1,1,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",1,2,Ravichandran Ashwin,4,5,72,0,81,1,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",1,2,Muttiah Muralitharan,4,1,64,0,69,1,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",1,2,Thilan Thushara,4,1,52,0,57,1,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",1,2,Parthiv Patel,4,44,0,8,56,1,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",1,2,Jacob Oram,4,18,0,16,38,1,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",1,2,George Bailey,4,18,0,0,22,0,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",1,2,Manpreet Gony,4,9,6,0,19,0,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",1,2,Lakshmipathy Balaji,4,2,2,0,8,0,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",1,2,S Badrinath,4,4,0,0,8,0,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",1,2,MS Dhoni,4,2,0,0,6,0,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",2,1,Irfan Pathan,4,15,58,8,85,1,0,1
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",2,1,Sreesanth,4,0,62,0,66,1,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",2,1,Ramesh Powar,4,8,39,0,51,1,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",2,1,Piyush Chawla,4,4,35,0,43,1,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",2,1,Luke Pomersbach,4,29,0,8,41,1,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",2,1,Wilkin Mota,4,1,31,0,36,0,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",2,1,Brett Lee,4,7,6,8,25,0,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",2,1,Kumar Sangakkara,4,7,0,6,17,0,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",2,1,Simon Katich,4,7,0,6,17,0,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",2,1,Yuvraj Singh,4,0,0,12,16,0,0,0
2009,392234,CSK v PBKS,CSK,PBKS,"Kingsmead, Durban",2,1,Sunny Sohal,4,3,0,0,7,0,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",1,2,Johan Botha,4,10,56,6,76,1,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",1,2,Munaf Patel,4,5,56,0,65,1,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",1,2,Naman Ojha,4,34,0,12,50,1,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",1,2,Amit Singh,4,1,37,0,42,1,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",1,2,Ravindra Jadeja,4,15,2,8,29,1,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",1,2,Shane Warne,4,17,2,0,23,0,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",1,2,Yusuf Pathan,4,8,0,6,18,0,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",1,2,Niraj Patel,4,13,0,0,17,0,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",1,2,Rob Quiney,4,1,0,8,13,0,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",1,2,Naman Patel,4,0,0,8,12,0,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",1,2,Swapnil Asnodkar,4,5,0,0,9,0,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",1,2,Tyron Henderson,4,0,4,0,8,0,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",2,1,Charl Langeveldt,4,0,85,0,89,1,0,1
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",2,1,Ajit Agarkar,4,13,72,0,89,1,1,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",2,1,Laxmi Shukla,4,59,4,12,79,1,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",2,1,Sourav Sarkar,4,0,37,0,41,1,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",2,1,Shoaib Shaikh,4,7,0,16,27,1,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",2,1,David Hussey,4,9,0,12,25,1,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",2,1,Ashok Dinda,4,0,6,12,22,0,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",2,1,Brendon McCullum,4,11,0,0,15,0,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",2,1,Brad Hodge,4,7,0,0,11,0,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",2,1,Sourav Ganguly,4,-2,0,8,10,0,0,0
2009,392233,KKR v RR,KKR,RR,"Kingsmead, Durban",2,1,Yashpal Singh,4,0,0,0,4,0,0,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",1,2,Yogesh Nagar,4,21,56,0,81,1,0,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",1,2,Dinesh Karthik,4,36,0,8,48,1,0,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",1,2,Gautam Gambhir,4,34,0,0,38,1,0,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",1,2,AB de Villiers,4,31,0,0,35,1,0,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",1,2,Ashish Nehra,4,0,29,0,33,1,0,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",1,2,Farveez Maharoof,4,20,6,0,30,0,0,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",1,2,Daniel Vettori,4,4,0,8,16,0,0,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",1,2,Andrew McDonald,4,3,0,0,7,0,0,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",1,2,Aavishkar Salvi,4,0,0,0,4,0,0,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",1,2,Virender Sehwag,4,-2,0,0,2,0,0,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",1,2,Mithun Manhas,4,-2,0,0,2,0,0,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",2,1,Jacques Kallis,4,72,31,8,115,1,1,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",2,1,Praveen Kumar,4,0,79,0,83,1,0,1
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",2,1,Anil Kumble,4,0,60,0,64,1,0,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",2,1,Ross Taylor,4,38,0,16,58,1,0,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",2,1,Rahul Dravid,4,46,0,0,50,1,0,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",2,1,Roelof van der Merwe,4,0,33,0,37,1,0,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",2,1,Robin Uthappa,4,1,0,16,21,0,0,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",2,1,Mark Boucher,4,11,0,0,15,0,0,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",2,1,Virat Kohli,4,0,2,0,6,0,0,0
2009,392232,RCB v DC,RCB,DC,"The Wanderers Stadium, Johannesburg",2,1,Balachandra Akhil,4,0,-2,0,2,0,0,0
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",1,2,Suresh Raina,4,71,0,0,75,1,0,0
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",1,2,MS Dhoni,4,52,0,6,62,1,0,0
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",1,2,Muttiah Muralitharan,4,0,39,6,49,1,0,0
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",1,2,George Bailey,4,38,0,0,42,1,0,0
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",1,2,Shadab Jakati,4,0,33,0,37,1,0,0
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",1,2,Parthiv Patel,4,31,0,0,35,1,0,0
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",1,2,Albie Morkel,4,32,-6,0,30,1,0,0
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",1,2,Sudeep Tyagi,4,0,0,0,4,0,0,0
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",1,2,Lakshmipathy Balaji,4,0,-6,0,-2,0,0,0
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",2,1,Brendon McCullum,4,110,0,0,114,1,1,0
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",2,1,Brad Hodge,4,95,2,12,113,1,0,1
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",2,1,Wriddhiman Saha,4,35,0,0,39,1,0,0
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",2,1,Ashok Dinda,4,0,25,0,29,1,0,0
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",2,1,Laxmi Shukla,4,0,0,20,24,0,0,0
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",2,1,David Hussey,4,3,0,0,7,0,0,0
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",2,1,Anureet Singh,4,0,0,0,4,0,0,0
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",2,1,Murali Kartik,4,0,0,0,4,0,0,0
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",2,1,Ajantha Mendis,4,0,0,0,4,0,0,0
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",2,1,Sourav Ganguly,4,-2,0,0,2,0,0,0
2009,392231,CSK v KKR,CSK,KKR,"SuperSport Park, Centurion",2,1,Ajit Agarkar,4,0,-4,0,0,0,0,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",1,2,AB de Villiers,4,99,0,0,103,1,0,1
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",1,2,Amit Mishra,4,0,87,0,91,1,0,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",1,2,Dinesh Karthik,4,32,0,40,76,1,0,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",1,2,Aavishkar Salvi,4,0,56,8,68,1,0,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",1,2,Farveez Maharoof,4,0,52,0,56,1,0,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",1,2,Tillakaratne Dilshan,4,38,0,0,42,1,0,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",1,2,Dirk Nannes,4,0,25,8,37,1,0,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",1,2,Ashish Nehra,4,0,31,0,35,1,0,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",1,2,Virender Sehwag,4,2,0,16,22,0,0,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",1,2,Gautam Gambhir,4,9,0,0,13,0,0,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",2,1,Munaf Patel,4,34,66,0,104,1,1,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",2,1,Johan Botha,4,44,37,0,85,1,0,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",2,1,Ravindra Jadeja,4,29,2,0,35,1,0,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",2,1,Abhishek Raut,4,11,0,0,15,0,0,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",2,1,Shane Warne,4,8,2,0,14,0,0,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",2,1,Naman Ojha,4,6,0,0,10,0,0,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",2,1,Rob Quiney,4,5,0,0,9,0,0,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",2,1,Siddharth Trivedi,4,4,0,0,8,0,0,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",2,1,Yusuf Pathan,4,1,0,0,5,0,0,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",2,1,Amit Singh,4,0,0,0,4,0,0,0
2009,392230,DC v RR,DC,RR,"Mangaung Oval, Bloemfontein",2,1,Graeme Smith,4,-2,0,0,2,0,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",1,2,Yuvraj Singh,4,24,93,0,121,1,1,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",1,2,Kumar Sangakkara,4,72,0,30,106,1,0,1
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",1,2,Irfan Pathan,4,23,66,0,93,1,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",1,2,Ramesh Powar,4,0,62,0,66,1,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",1,2,Simon Katich,4,13,0,0,17,0,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",1,2,Piyush Chawla,4,1,4,8,17,0,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",1,2,Sunny Sohal,4,11,0,0,15,0,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",1,2,Wilkin Mota,4,10,0,0,14,0,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",1,2,Brett Lee,4,0,0,6,10,0,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",1,2,Sreesanth,4,0,4,0,8,0,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",1,2,Luke Pomersbach,4,1,0,0,5,0,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",2,1,RP Singh,4,0,81,0,85,1,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",2,1,Rohit Sharma,4,59,-4,8,67,1,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",2,1,Andrew Symonds,4,26,29,0,59,1,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",2,1,Herschelle Gibbs,4,29,0,14,47,1,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",2,1,Adam Gilchrist,4,35,0,6,45,1,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",2,1,Venugopal Rao,4,-2,39,0,41,1,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",2,1,Tirumalasetti Suman,4,-2,29,0,31,1,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",2,1,Ryan Harris,4,2,0,16,22,0,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",2,1,Pragyan Ojha,4,0,2,8,14,0,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",2,1,Dwaraka Ravi Teja,4,9,0,0,13,0,0,0
2009,392229,DC v PBKS,SRH,PBKS,"The Wanderers Stadium, Johannesburg",2,1,Jaskaran Singh,4,0,0,0,4,0,0,0
2009,392228,DC v KKR,SRH,KKR,"The Wanderers Stadium, Johannesburg",1,2,Brad Hodge,4,57,25,6,92,1,1,0
2009,392228,DC v KKR,SRH,KKR,"The Wanderers Stadium, Johannesburg",1,2,David Hussey,4,63,0,8,75,1,0,0
2009,392228,DC v KKR,SRH,KKR,"The Wanderers Stadium, Johannesburg",1,2,Sourav Ganguly,4,40,0,0,44,1,0,0
2009,392228,DC v KKR,SRH,KKR,"The Wanderers Stadium, Johannesburg",1,2,Murali Kartik,4,0,31,0,35,1,0,0
2009,392228,DC v KKR,SRH,KKR,"The Wanderers Stadium, Johannesburg",1,2,Brendon McCullum,4,23,0,0,27,1,0,0
2009,392228,DC v KKR,SRH,KKR,"The Wanderers Stadium, Johannesburg",1,2,Wriddhiman Saha,4,9,0,0,13,0,0,0
2009,392228,DC v KKR,SRH,KKR,"The Wanderers Stadium, Johannesburg",1,2,Mashrafe Mortaza,4,2,-6,12,12,0,0,0
2009,392228,DC v KKR,SRH,KKR,"The Wanderers Stadium, Johannesburg",1,2,substitute_fielder,4,0,0,8,12,0,0,0
2009,392228,DC v KKR,SRH,KKR,"The Wanderers Stadium, Johannesburg",1,2,Ishant Sharma,4,0,4,0,8,0,0,0
2009,392228,DC v KKR,SRH,KKR,"The Wanderers Stadium, Johannesburg",1,2,Ajit Agarkar,4,-2,-2,6,6,0,0,0
2009,392228,DC v KKR,SRH,KKR,"The Wanderers Stadium, Johannesburg",2,1,Rohit Sharma,4,49,25,0,78,1,0,1
2009,392228,DC v KKR,SRH,KKR,"The Wanderers Stadium, Johannesburg",2,1,Adam Gilchrist,4,58,0,12,74,1,0,0
2009,392228,DC v KKR,SRH,KKR,"The Wanderers Stadium, Johannesburg",2,1,Ryan Harris,4,0,54,8,66,1,0,0
2009,392228,DC v KKR,SRH,KKR,"The Wanderers Stadium, Johannesburg",2,1,Andrew Symonds,4,22,27,0,53,1,0,0
2009,392228,DC v KKR,SRH,KKR,"The Wanderers Stadium, Johannesburg",2,1,Tirumalasetti Suman,4,40,0,8,52,1,0,0
2009,392228,DC v KKR,SRH,KKR,"The Wanderers Stadium, Johannesburg",2,1,Herschelle Gibbs,4,31,0,0,35,1,0,0
